Time,HR,Temp,BVP,x,y,z
12:08:44,,37.13,-121.49,40,4,47
12:08:45,,37.13,-143.22,40,5,47
12:08:46,,37.13,-147.89,40,4,47
12:08:47,,37.13,-132.21,40,4,47
12:08:48,,37.13,-98.96,40,4,47
12:08:49,,37.15,-56.54,40,4,47
12:08:50,,37.15,-16.07,40,4,47
12:08:51,,37.15,12.56,40,4,47
12:08:52,,37.15,23.81,40,4,47
12:08:53,,37.15,17.33,40,4,47
12:08:54,,37.15,-3.73,40,4,47
12:08:55,,37.15,-35.37,40,4,47
12:08:56,,37.15,-74.52,40,4,47
12:08:57,,37.15,-119.06,40,4,47
12:08:58,,37.15,-166.19,40,4,47
12:08:59,,37.15,-210.78,40,4,47
12:09:00,,37.15,-245.49,40,4,47
12:09:01,,37.15,-263.03,40,4,47
12:09:02,,37.15,-259.44,40,4,47
12:09:03,,37.15,-236.37,40,4,47
12:09:04,,37.15,-200.8,40,4,47
12:09:05,,37.15,-162.22,40,4,47
12:09:06,,37.15,-128.43,40,4,47
12:09:07,,37.15,-102.59,40,4,47
12:09:08,,37.15,-82.72,40,5,47
12:09:09,,37.13,-63.85,40,4,47
12:09:10,,37.13,-41.12,40,4,47
12:09:11,,37.13,-12.39,40,4,47
12:09:12,,37.13,21.28,40,4,47
12:09:13,,37.13,56.63,40,4,47
12:09:14,,37.13,90.13,40,4,47
12:09:15,,37.13,119.19,40,4,47
12:09:16,,37.13,142.69,40,4,47
12:09:17,,37.15,160.52,40,4,47
12:09:18,,37.15,173.11,40,4,47
12:09:19,,37.15,181.16,40,4,47
12:09:20,,37.15,185.46,40,4,47
12:09:21,,37.15,186.81,40,4,47
12:09:22,,37.15,185.65,40,4,47
12:09:23,,37.15,181.71,40,4,47
12:09:24,,37.15,173.97,40,4,47
12:09:25,,37.13,161.09,40,4,47
12:09:26,,37.13,142.28,40,4,47
12:09:27,,37.13,118.09,40,4,47
12:09:28,,37.13,90.96,41,4,47
12:09:29,,37.13,64.87,40,4,47
12:09:30,,37.13,44.28,40,4,47
12:09:31,,37.13,32.71,40,5,47
12:09:32,,37.13,31.72,40,4,47
12:09:33,,37.15,40.23,41,4,47
12:09:34,,37.15,54.79,40,4,47
12:09:35,,37.15,70.39,40,4,47
12:09:36,,37.15,81.55,40,4,47
12:09:37,,37.15,83.46,40,4,47
12:09:38,,37.15,72.75,40,4,47
12:09:39,,37.15,48.19,40,4,47
12:09:40,,37.15,11.08,40,4,47
12:09:41,,37.15,-34.67,40,4,47
12:09:42,,37.15,-83.02,41,4,47
12:09:43,,37.15,-127.08,40,4,47
12:09:44,,37.15,-160.69,40,4,47
12:09:45,,37.13,-180.16,40,4,47
12:09:46,,37.13,-185.06,40,4,47
12:09:47,,37.13,-177.88,40,4,47
12:09:48,,37.13,-162.71,40,4,47
12:09:49,,37.15,-143.61,40,4,47
12:09:50,,37.15,-123.52,40,4,47
12:09:51,,37.15,-104.17,40,4,47
12:09:52,,37.15,-86.72,40,4,47
12:09:53,,37.15,-72.54,40,4,47
12:09:54,,37.15,-63.37,40,5,47
12:09:55,,37.15,-60.63,40,4,47
12:09:56,,37.15,-64.37,40,4,47
12:09:57,,37.13,-72.47,40,4,47
12:09:58,,37.13,-80.98,40,4,47
12:09:59,,37.13,-85.63,40,4,47
12:10:00,,37.13,-83.79,40,4,47
12:10:01,,37.15,-76,41,4,47
12:10:02,,37.15,-65.92,40,4,47
12:10:03,,37.15,-59.08,41,4,47
12:10:04,,37.15,-60.43,40,4,47
12:10:05,,37.13,-72.26,40,4,47
12:10:06,,37.13,-93.29,40,4,47
12:10:07,,37.13,-119.17,40,4,47
12:10:08,,37.13,-144.02,40,4,47
12:10:09,,37.13,-162.19,40,4,47
12:10:10,,37.13,-169.73,40,4,47
12:10:11,,37.13,-165.14,40,4,47
12:10:12,,37.13,-149.6,40,4,47
12:10:13,,37.15,-126.59,40,4,47
12:10:14,,37.15,-100.97,40,4,47
12:10:15,,37.15,-77.66,40,4,47
12:10:16,,37.15,-60.13,41,4,47
12:10:17,,37.15,-49.3,40,4,47
12:10:18,,37.15,-43.22,40,5,47
12:10:19,,37.15,-37.99,40,4,47
12:10:20,,37.15,-29.36,40,4,47
12:10:21,,37.15,-14.49,40,4,47
12:10:22,,37.15,7.01,40,4,47
12:10:23,,37.15,33.03,40,4,47
12:10:24,,37.15,59.86,40,4,47
12:10:25,,37.15,83.4,40,5,47
12:10:26,,37.15,100.5,40,4,47
12:10:27,,37.15,109.75,41,4,47
12:10:28,,37.15,111.68,40,4,47
12:10:29,,37.16,108.31,40,4,47
12:10:30,,37.16,102.2,41,4,47
12:10:31,,37.16,95.39,40,4,47
12:10:32,,37.16,88.79,40,4,47
12:10:33,,37.15,82.27,40,4,47
12:10:34,,37.15,75.31,40,4,47
12:10:35,,37.15,67.7,40,4,47
12:10:36,,37.15,59.86,40,4,47
12:10:37,,37.15,52.64,40,4,47
12:10:38,,37.15,46.62,40,4,47
12:10:39,,37.15,41.75,41,4,47
12:10:40,,37.15,37.34,40,4,47
12:10:41,,37.15,32.55,40,4,47
12:10:42,,37.15,26.88,40,4,47
12:10:43,,37.15,20.43,40,4,47
12:10:44,,37.15,13.65,40,5,47
12:10:45,,37.15,6.87,40,4,47
12:10:46,,37.15,-0.02,40,4,47
12:10:47,,37.15,-7.6,40,4,47
12:10:48,,37.15,-16.41,40,4,47
12:10:49,,37.15,-26.54,41,4,47
12:10:50,,37.15,-37.3,40,4,47
12:10:51,,37.15,-47.26,40,4,47
12:10:52,,37.15,-54.69,40,4,47
12:10:53,,37.15,-57.96,41,4,47
12:10:54,,37.15,-56.08,40,4,47
12:10:55,,37.15,-48.82,40,4,47
12:10:56,,37.15,-36.75,40,4,47
12:10:57,,37.11,-21.15,40,4,47
12:10:58,,37.11,-3.55,40,4,47
12:10:59,,37.11,14.6,40,4,47
12:11:00,,37.11,32.31,40,4,47
12:11:01,,37.15,49.13,40,4,47
12:11:02,,37.15,65.03,40,4,47
12:11:03,,37.15,79.99,40,4,47
12:11:04,,37.15,93.58,40,4,47
12:11:05,,37.15,104.86,40,4,47
12:11:06,,37.15,112.64,40,4,47
12:11:07,,37.15,116,40,5,47
12:11:08,,37.15,114.88,40,5,47
12:11:09,,37.13,110.37,40,4,47
12:11:10,,37.13,104.42,40,4,47
12:11:11,,37.13,99.21,40,4,47
12:11:12,,37.13,96.29,40,4,47
12:11:13,,37.15,96.01,40,4,47
12:11:14,,37.15,97.35,40,4,47
12:11:15,,37.15,98.24,40,4,47
12:11:16,,37.15,96.16,41,4,47
12:11:17,,37.15,88.82,40,4,47
12:11:18,,37.15,74.74,40,4,47
12:11:19,,37.15,53.72,40,4,47
12:11:20,,37.15,27,40,4,47
12:11:21,,37.16,-2.77,40,4,47
12:11:22,,37.16,-32.09,40,4,47
12:11:23,,37.16,-57.33,40,4,47
12:11:24,,37.16,-75.78,40,4,47
12:11:25,,37.15,-86.37,40,4,47
12:11:26,,37.15,-89.9,40,4,47
12:11:27,,37.15,-88.59,40,4,47
12:11:28,,37.15,-85.08,40,4,47
12:11:29,,37.15,-81.5,40,4,47
12:11:30,,37.15,-78.84,40,4,47
12:11:31,,37.15,-76.93,40,4,47
12:11:32,,37.15,-74.83,40,4,47
12:11:33,,37.15,-71.41,40,4,47
12:11:34,,37.15,-65.72,41,4,47
12:11:35,,37.15,-57.09,40,4,47
12:11:36,,37.15,-45.3,40,4,47
12:11:37,,37.15,-30.64,40,5,47
12:11:38,,37.15,-13.93,40,4,47
12:11:39,,37.15,3.55,40,4,47
12:11:40,,37.15,20.39,40,4,47
12:11:41,,37.15,35.55,40,4,47
12:11:42,,37.15,48.73,40,4,47
12:11:43,,37.15,60.37,40,4,47
12:11:44,,37.15,71.27,40,4,47
12:11:45,,37.13,81.99,40,4,47
12:11:46,,37.13,92.37,40,4,47
12:11:47,,37.13,101.54,40,4,47
12:11:48,,37.13,108.25,40,4,47
12:11:49,,37.15,111.61,40,4,47
12:11:50,,37.15,111.5,40,5,47
12:11:51,,37.15,108.66,40,4,47
12:11:52,,37.15,104.29,40,4,47
12:11:53,,37.15,99.5,40,4,47
12:11:54,,37.15,94.81,40,5,47
12:11:55,,37.15,90.03,40,4,47
12:11:56,,37.15,84.68,40,4,47
12:11:57,,37.15,78.42,40,4,47
12:11:58,,37.15,71.58,40,4,47
12:11:59,,37.15,65.23,40,4,47
12:12:00,,37.15,60.77,40,4,47
12:12:01,,37.16,59.21,40,4,47
12:12:02,,37.16,60.61,40,4,47
12:12:03,,37.16,63.98,40,4,47
12:12:04,,37.16,67.8,40,4,47
12:12:05,,37.16,70.67,40,4,47
12:12:06,,37.16,71.95,40,4,47
12:12:07,,37.16,71.75,40,4,47
12:12:08,,37.16,70.61,40,4,47
12:12:09,,37.15,68.93,40,4,47
12:12:10,,37.15,66.75,40,5,47
12:12:11,,37.15,63.77,40,4,47
12:12:12,,37.15,59.73,40,4,47
12:12:13,,37.13,54.57,40,4,47
12:12:14,,37.13,48.55,40,4,47
12:12:15,,37.13,41.85,40,4,47
12:12:16,,37.13,34.43,40,4,47
12:12:17,,37.15,26.02,40,4,47
12:12:18,,37.15,16.38,40,4,47
12:12:19,,37.15,5.76,40,4,47
12:12:20,,37.15,-4.95,40,4,47
12:12:21,,37.15,-14.3,40,4,47
12:12:22,,37.15,-20.74,40,4,47
12:12:23,,37.15,-23.03,40,4,47
12:12:24,,37.15,-20.51,40,4,47
12:12:25,,37.16,-13.23,40,4,47
12:12:26,,37.16,-1.86,40,4,47
12:12:27,,37.16,12.28,40,4,47
12:12:28,,37.16,27.47,40,4,47
12:12:29,,37.16,41.81,40,4,47
12:12:30,,37.16,53.68,40,4,47
12:12:31,,37.16,62.18,40,4,47
12:12:32,,37.16,67.31,40,4,47
12:12:33,,37.15,69.82,40,4,47
12:12:34,,37.15,70.7,40,4,47
12:12:35,,37.15,70.68,40,4,47
12:12:36,,37.15,69.91,40,4,47
12:12:37,,37.15,67.97,40,4,47
12:12:38,,37.15,64.39,40,4,47
12:12:39,,37.15,58.97,40,4,47
12:12:40,,37.15,52.14,40,5,47
12:12:41,,37.16,44.79,40,4,47
12:12:42,,37.16,37.91,40,4,47
12:12:43,,37.16,32.22,40,4,47
12:12:44,,37.16,27.9,40,4,47
12:12:45,,37.16,24.65,40,4,47
12:12:46,,37.16,21.93,40,4,47
12:12:47,,37.16,19.2,40,4,47
12:12:48,,37.16,16.12,40,4,47
12:12:49,,37.15,12.67,40,4,47
12:12:50,,37.15,9.07,41,4,47
12:12:51,,37.15,5.68,40,4,47
12:12:52,,37.15,2.81,40,4,47
12:12:53,,37.16,0.62,40,4,47
12:12:54,,37.16,-0.96,40,4,47
12:12:55,,37.16,-2.28,40,4,47
12:12:56,,37.16,-3.88,40,4,47
12:12:57,,37.16,-6.42,41,4,47
12:12:58,,37.16,-10.41,40,4,47
12:12:59,,37.16,-16.09,40,4,47
12:13:00,,37.16,-23.22,40,4,47
12:13:01,,37.15,-31.03,40,4,47
12:13:02,,37.15,-38.43,40,4,47
12:13:03,,37.15,-44.37,40,4,47
12:13:04,,37.15,-48.22,40,4,47
12:13:05,,37.15,-50.01,40,4,47
12:13:06,,37.15,-50.38,40,4,47
12:13:07,,37.15,-50.34,40,4,47
12:13:08,,37.15,-50.89,40,4,47
12:13:09,,37.15,-52.71,40,4,47
12:13:10,,37.15,-56.06,40,4,47
12:13:11,,37.15,-60.87,40,4,47
12:13:12,,37.15,-66.87,40,4,47
12:13:13,,37.16,-73.79,40,4,47
12:13:14,,37.16,-81.38,41,4,47
12:13:15,,37.16,-89.47,40,5,47
12:13:16,,37.16,-97.78,40,4,47
12:13:17,,37.15,-105.87,40,4,47
12:13:18,,37.15,-113.1,40,4,47
12:13:19,,37.15,-118.66,40,4,47
12:13:20,,37.15,-121.72,40,4,47
12:13:21,,37.15,-121.79,40,4,47
12:13:22,,37.15,-118.81,40,4,47
12:13:23,,37.15,-113.29,40,4,47
12:13:24,,37.15,-106.23,40,4,47
12:13:25,,37.16,-98.84,40,4,47
12:13:26,,37.16,-92.26,40,4,47
12:13:27,,37.16,-87.3,40,4,47
12:13:28,,37.16,-84.32,40,4,47
12:13:29,,37.16,-83.2,40,5,47
12:13:30,,37.16,-83.53,40,5,47
12:13:31,,37.16,-84.74,40,4,47
12:13:32,,37.16,-86.39,40,4,47
12:13:33,,37.16,-88.44,40,4,47
12:13:34,,37.16,-91.2,40,4,47
12:13:35,,37.16,-95.17,40,4,47
12:13:36,,37.16,-100.75,40,4,47
12:13:37,,37.16,-107.89,40,4,47
12:13:38,,37.16,-116.08,40,4,47
12:13:39,,37.16,-124.48,40,4,47
12:13:40,,37.16,-132.24,40,4,47
12:13:41,,37.16,-138.76,40,4,47
12:13:42,,37.16,-143.6,40,4,47
12:13:43,,37.16,-146.44,40,4,47
12:13:44,,37.16,-146.85,40,4,47
12:13:45,,37.15,-144.27,40,4,47
12:13:46,,37.15,-138.29,40,5,47
12:13:47,,37.15,-128.81,40,4,47
12:13:48,,37.15,-116.2,40,4,47
12:13:49,,37.15,-101.03,40,4,47
12:13:50,,37.15,-83.83,40,4,47
12:13:51,,37.15,-64.96,40,4,47
12:13:52,,37.15,-44.66,41,4,47
12:13:53,,37.15,-23.54,40,4,47
12:13:54,,37.15,-2.69,40,4,47
12:13:55,,37.15,16.29,40,4,47
12:13:56,,37.15,31.89,40,4,47
12:13:57,,37.15,43.16,41,4,47
12:13:58,,37.15,50.11,40,4,47
12:13:59,,37.15,53.67,40,4,47
12:14:00,,37.15,55.11,40,4,47
12:14:01,,37.15,55.53,40,4,47
12:14:02,,37.15,55.39,40,4,47
12:14:03,,37.15,54.51,41,4,47
12:14:04,,37.15,52.32,40,4,47
12:14:05,,37.13,48.33,40,4,47
12:14:06,,37.13,42.6,40,4,47
12:14:07,,37.13,35.97,40,4,47
12:14:08,,37.13,29.99,40,4,47
12:14:09,,37.15,26.48,40,4,47
12:14:10,,37.15,26.77,40,4,47
12:14:11,,37.15,30.84,40,4,47
12:14:12,,37.15,36.93,40,4,47
12:14:13,,37.16,41.96,40,4,47
12:14:14,,37.16,42.76,40,4,47
12:14:15,,37.16,37.53,40,4,47
12:14:16,,37.16,26.87,40,4,47
12:14:17,,37.15,13.54,40,4,47
12:14:18,,37.15,1.3,40,4,47
12:14:19,,37.15,-6.86,40,4,47
12:14:20,,37.15,-9.86,40,4,47
12:14:21,,37.16,-8.65,41,4,47
12:14:22,,37.16,-5.26,40,4,47
12:14:23,,37.16,-1.61,40,4,47
12:14:24,,37.16,1.38,40,4,47
12:14:25,,37.16,3.84,40,4,47
12:14:26,,37.16,6.53,40,4,47
12:14:27,,37.16,10.22,40,4,47
12:14:28,,37.16,15.45,40,4,47
12:14:29,,37.15,22.58,40,4,47
12:14:30,,37.15,31.79,40,4,47
12:14:31,,37.15,43.08,40,4,47
12:14:32,,37.15,55.98,40,4,47
12:14:33,,37.13,69.41,41,4,47
12:14:34,,37.13,81.84,40,4,47
12:14:35,,37.13,91.66,40,4,47
12:14:36,,37.13,97.77,40,4,47
12:14:37,,37.13,99.92,40,4,47
12:14:38,,37.13,98.83,40,4,47
12:14:39,,37.13,96.02,40,4,47
12:14:40,,37.13,93.3,40,4,47
12:14:41,,37.15,92.23,40,4,47
12:14:42,,37.15,93.47,40,5,47
12:14:43,,37.15,96.48,40,4,47
12:14:44,,37.15,99.45,40,4,47
12:14:45,,37.15,99.87,40,4,47
12:14:46,,37.15,95.43,40,4,47
12:14:47,,37.15,84.87,40,4,47
12:14:48,,37.15,68.54,40,4,47
12:14:49,,37.15,48.28,40,4,47
12:14:50,,37.15,26.76,40,4,47
12:14:51,,37.15,6.51,40,4,47
12:14:52,,37.15,-10.74,40,4,47
12:14:53,,37.13,-24.42,40,4,47
12:14:54,,37.13,-34.78,40,4,47
12:14:55,,37.13,-42.49,40,4,47
12:14:56,,37.13,-48.07,40,4,47
12:14:57,,37.15,-51.59,40,4,47
12:14:58,,37.15,-52.66,40,4,47
12:14:59,,37.15,-50.69,40,4,47
12:15:00,,37.15,-45.29,40,4,47
12:15:01,,37.15,-36.6,40,4,47
12:15:02,,37.15,-25.46,40,4,47
12:15:03,,37.15,-13.09,40,4,47
12:15:04,,37.15,-0.75,40,4,47
12:15:05,,37.15,10.69,40,4,47
12:15:06,,37.15,20.98,40,5,47
12:15:07,,37.15,30.32,40,4,47
12:15:08,,37.15,39.1,40,4,47
12:15:09,,37.15,47.51,40,4,47
12:15:10,,37.15,55.53,40,4,47
12:15:11,,37.15,62.83,40,4,47
12:15:12,,37.15,69.13,40,4,47
12:15:13,,37.15,74.15,40,4,47
12:15:14,,37.15,77.59,40,4,47
12:15:15,,37.15,79.1,40,4,47
12:15:16,,37.15,78.14,40,4,47
12:15:17,,37.13,74.24,40,4,47
12:15:18,,37.13,67.11,40,4,47
12:15:19,,37.13,56.9,40,4,47
12:15:20,,37.13,44.09,40,4,47
12:15:21,,37.15,29.48,40,4,47
12:15:22,,37.15,13.85,40,4,47
12:15:23,,37.15,-2.03,40,4,47
12:15:24,,37.15,-17.52,41,4,47
12:15:25,,37.13,-32.01,40,4,47
12:15:26,,37.13,-44.95,40,4,47
12:15:27,,37.13,-56.09,40,4,47
12:15:28,,37.13,-65.65,40,4,47
12:15:29,,37.13,-74.44,41,4,47
12:15:30,,37.13,-83.55,40,4,47
12:15:31,,37.13,-93.79,40,4,47
12:15:32,,37.13,-105.05,40,4,47
12:15:33,,37.11,-116.06,40,5,47
12:15:34,,37.11,-124.69,41,4,47
12:15:35,,37.11,-128.76,40,4,47
12:15:36,,37.11,-127.03,40,4,47
12:15:37,,37.15,-119.77,40,4,47
12:15:38,,37.15,-108.73,40,4,47
12:15:39,,37.15,-96.48,40,4,47
12:15:40,,37.15,-85.4,40,4,47
12:15:41,,37.15,-76.98,41,4,47
12:15:42,,37.15,-71.46,40,4,47
12:15:43,,37.15,-68.21,40,4,47
12:15:44,,37.15,-66.21,40,4,47
12:15:45,,37.15,-64.48,40,4,47
12:15:46,,37.15,-62.22,40,4,47
12:15:47,,37.15,-58.77,40,4,47
12:15:48,,37.15,-53.46,40,5,47
12:15:49,,37.13,-45.56,40,4,47
12:15:50,,37.13,-34.48,40,4,47
12:15:51,,37.13,-20.06,40,4,47
12:15:52,,37.13,-2.75,40,4,47
12:15:53,,37.13,16.42,40,4,47
12:15:54,,37.13,36.09,40,4,47
12:15:55,,37.13,55.03,40,4,47
12:15:56,,37.13,72.43,40,4,47
12:15:57,,37.16,88.2,40,4,47
12:15:58,,37.16,102.7,40,4,47
12:15:59,,37.16,116.48,40,4,47
12:16:00,,37.16,129.81,40,4,47
12:16:01,,37.16,142.47,40,4,47
12:16:02,,37.16,153.73,40,4,47
12:16:03,,37.16,162.67,40,4,47
12:16:04,,37.16,168.53,40,4,47
12:16:05,,37.15,171.02,40,4,47
12:16:06,,37.15,170.46,40,4,47
12:16:07,,37.15,167.63,40,4,47
12:16:08,,37.15,163.44,41,4,47
12:16:09,,37.16,158.6,40,4,47
12:16:10,,37.16,153.39,40,4,47
12:16:11,,37.16,147.64,40,4,47
12:16:12,,37.16,140.84,40,4,47
12:16:13,,37.15,132.43,40,4,47
12:16:14,,37.15,122.01,40,4,47
12:16:15,,37.15,109.44,40,4,47
12:16:16,,37.15,94.93,40,4,47
12:16:17,,37.16,78.86,40,4,47
12:16:18,,37.16,61.75,40,4,47
12:16:19,,37.16,44.21,40,4,47
12:16:20,,37.16,26.84,40,4,47
12:16:21,,37.16,10.18,40,4,47
12:16:22,,37.16,-5.4,40,4,47
12:16:23,,37.16,-19.78,40,4,47
12:16:24,,37.16,-33.22,40,4,47
12:16:25,,37.13,-46.24,40,4,47
12:16:26,,37.13,-59.35,40,4,47
12:16:27,,37.13,-72.65,40,4,47
12:16:28,,37.13,-85.54,40,4,47
12:16:29,,37.16,-96.62,40,4,47
12:16:30,,37.16,-104.05,40,4,47
12:16:31,,37.16,-106.05,40,4,47
12:16:32,,37.16,-101.68,40,4,47
12:16:33,,37.16,-91.2,40,4,47
12:16:34,,37.16,-76.15,40,4,47
12:16:35,,37.16,-58.87,40,4,47
12:16:36,,37.16,-41.86,40,4,47
12:16:37,,37.13,-27.18,40,4,47
12:16:38,,37.13,-16.04,40,4,47
12:16:39,,37.13,-8.8,40,4,47
12:16:40,,37.13,-5.18,40,4,47
12:16:41,,37.15,-4.5,40,4,47
12:16:42,,37.15,-5.97,40,4,47
12:16:43,,37.15,-8.64,41,4,47
12:16:44,,37.15,-11.48,40,4,47
12:16:45,,37.16,-13.29,40,4,47
12:16:46,,37.16,-12.98,40,4,47
12:16:47,,37.16,-9.7,40,4,47
12:16:48,,37.16,-3.21,40,4,47
12:16:49,,37.15,6,40,4,47
12:16:50,,37.15,16.79,40,4,47
12:16:51,,37.15,27.59,40,4,47
12:16:52,,37.15,36.91,40,4,47
12:16:53,,37.16,43.71,40,4,47
12:16:54,,37.16,47.61,40,4,47
12:16:55,,37.16,48.84,40,4,47
12:16:56,,37.16,48,40,4,47
12:16:57,,37.15,45.57,40,4,47
12:16:58,,37.15,41.75,40,4,47
12:16:59,,37.15,36.33,40,4,47
12:17:00,,37.15,28.8,40,4,47
12:17:01,,37.15,18.74,40,5,47
12:17:02,,37.15,5.99,40,5,47
12:17:03,,37.15,-9.22,40,5,47
12:17:04,,37.15,-26.39,40,5,47
12:17:05,,37.16,-45.08,40,7,47
12:17:06,,37.16,-65.08,41,7,48
12:17:07,,37.16,-86.36,41,7,47
12:17:08,,37.16,-108.75,41,9,47
12:17:09,,37.15,-131.61,39,16,48
12:17:10,,37.15,-153.56,45,20,49
12:17:11,,37.15,-172.7,51,26,50
12:17:12,,37.15,-187.05,53,29,52
12:17:13,,37.15,-195.15,53,40,49
12:17:14,,37.15,-196.39,55,45,48
12:17:15,,37.15,-191,44,52,45
12:17:16,,37.15,-179.74,40,56,41
12:17:17,,37.15,-163.54,29,60,29
12:17:18,,37.15,-143.33,34,59,31
12:17:19,,37.15,-120.1,32,50,26
12:17:20,,37.15,-95.08,44,39,19
12:17:21,,37.16,-69.67,53,31,12
12:17:22,,37.16,-45.22,64,30,18
12:17:23,,37.16,-22.65,58,26,16
12:17:24,,37.16,-2.23,45,20,5
12:17:25,,37.13,16.28,40,17,-2
12:17:26,,37.13,33.39,36,11,-11
12:17:27,,37.13,49.52,32,9,-14
12:17:28,,37.13,64.87,28,12,-18
12:17:29,,37.16,79.34,31,16,-18
12:17:30,,37.16,92.65,36,26,-21
12:17:31,,37.16,104.28,40,32,-22
12:17:32,,37.16,113.46,51,41,-21
12:17:33,,37.15,119.25,55,45,-18
12:17:34,,37.15,120.83,55,47,-17
12:17:35,,37.15,117.87,57,50,-10
12:17:36,,37.15,110.77,57,48,-6
12:17:37,,37.15,100.79,51,46,1
12:17:38,,37.15,89.53,48,44,3
12:17:39,,37.15,78.43,43,42,5
12:17:40,,37.15,68.3,43,41,7
12:17:41,,37.15,59.19,43,39,9
12:17:42,,37.15,50.69,42,38,8
12:17:43,,37.15,42.37,41,40,7
12:17:44,,37.15,34.01,42,42,6
12:17:45,,37.15,25.65,41,48,5
12:17:46,,37.15,17.51,41,51,6
12:17:47,,37.15,9.67,41,57,8
12:17:48,,37.15,2.13,41,58,8
12:17:49,,37.16,-5.25,39,61,7
12:17:50,,37.16,-12.63,39,60,8
12:17:51,,37.16,-20.08,43,60,11
12:17:52,,37.16,-27.5,43,59,13
12:17:53,,37.15,-34.54,38,55,9
12:17:54,,37.15,-40.72,35,51,5
12:17:55,,37.15,-45.4,33,48,4
12:17:56,,37.15,-47.94,32,39,-4
12:17:57,,37.15,-47.85,36,35,-7
12:17:58,,37.15,-44.96,40,32,-7
12:17:59,,37.15,-39.48,42,30,-5
12:18:00,,37.15,-31.88,49,28,-5
12:18:01,,37.16,-22.79,51,27,-7
12:18:02,,37.16,-12.76,58,27,-8
12:18:03,,37.16,-2.26,59,25,-8
12:18:04,,37.16,8.35,61,22,-7
12:18:05,,37.13,18.69,62,23,-5
12:18:06,,37.13,28.37,63,23,-3
12:18:07,,37.13,37.02,63,22,-2
12:18:08,,37.13,44.47,61,22,-1
12:18:09,,37.15,50.81,61,20,-2
12:18:10,,37.15,56.3,61,19,-3
12:18:11,,37.15,61.2,59,18,-7
12:18:12,,37.15,65.56,59,18,-8
12:18:13,,37.15,69.15,59,19,-13
12:18:14,,37.15,71.47,59,19,-14
12:18:15,,37.15,72,59,20,-16
12:18:16,,37.15,70.41,60,21,-16
12:18:17,,37.15,66.68,64,22,-18
12:18:18,,37.15,61.13,65,24,-19
12:18:19,,37.15,54.34,67,26,-20
12:18:20,,37.15,47.01,65,28,-19
12:18:21,,37.15,39.81,64,29,-25
12:18:22,,37.15,33.25,64,28,-26
12:18:23,,37.15,27.65,52,25,-25
12:18:24,,37.15,23.04,51,22,-23
12:18:25,,37.16,19.3,41,14,-21
12:18:26,,37.16,16.13,39,11,-19
12:18:27,,37.16,13.22,35,8,-17
12:18:28,,37.16,10.31,35,0,-15
12:18:29,,37.15,7.19,34,-3,-12
12:18:30,,37.15,3.75,35,-4,-5
12:18:31,,37.15,-0.22,37,-2,1
12:18:32,,37.15,-4.91,37,8,13
12:18:33,,37.15,-10.62,39,12,19
12:18:34,,37.15,-17.52,42,25,35
12:18:35,,37.15,-25.49,43,31,43
12:18:36,,37.15,-34.04,55,39,54
12:18:37,,37.15,-42.3,62,41,60
12:18:38,,37.15,-49.25,59,41,59
12:18:39,,37.15,-54.04,60,41,55
12:18:40,,37.15,-56.36,68,42,47
12:18:41,,37.15,-56.53,66,41,37
12:18:42,,37.15,-55.42,61,42,24
12:18:43,,37.15,-54,58,43,20
12:18:44,,37.15,-52.95,43,44,21
12:18:45,,37.15,-52.39,37,45,21
12:18:46,,37.15,-51.99,37,47,25
12:18:47,,37.15,-51.2,35,48,26
12:18:48,,37.15,-49.66,35,48,25
12:18:49,,37.13,-47.39,33,50,23
12:18:50,,37.13,-44.81,31,52,22
12:18:51,,37.13,-42.49,26,58,22
12:18:52,,37.13,-40.95,24,61,22
12:18:53,,37.16,-40.43,20,66,22
12:18:54,,37.16,-40.93,19,68,21
12:18:55,,37.16,-42.22,11,70,8
12:18:56,,37.16,-43.88,9,66,2
12:18:57,,37.15,-45.34,15,69,7
12:18:58,,37.15,-45.88,6,71,4
12:18:59,,37.15,-44.77,0,72,8
12:19:00,,37.15,-41.4,-2,74,10
12:19:01,,37.16,-35.62,-2,71,11
12:19:02,,37.16,-27.74,-4,67,11
12:19:03,,37.16,-18.55,-4,59,17
12:19:04,,37.16,-9.12,3,47,18
12:19:05,,37.16,-0.59,8,45,21
12:19:06,,37.16,5.97,20,44,22
12:19:07,,37.16,9.71,27,46,23
12:19:08,,37.16,10.06,35,52,19
12:19:09,,37.16,6.95,51,55,18
12:19:10,,37.16,0.82,41,62,-2
12:19:11,,37.16,-7.28,33,63,-2
12:19:12,,37.16,-16.03,18,64,13
12:19:13,,37.16,-24.14,20,62,19
12:19:14,,37.16,-30.79,26,60,29
12:19:15,,37.16,-35.7,30,57,32
12:19:16,,37.16,-39.03,33,53,35
12:19:17,,37.18,-40.97,29,57,31
12:19:18,,37.18,-41.52,22,61,22
12:19:19,,37.18,-40.34,20,62,21
12:19:20,,37.18,-36.99,21,60,27
12:19:21,,37.15,-31.29,23,58,30
12:19:22,,37.15,-23.57,22,60,28
12:19:23,,37.15,-14.7,20,64,21
12:19:24,,37.15,-5.82,21,65,24
12:19:25,,37.15,2.02,18,65,28
12:19:26,,37.15,8.28,22,63,28
12:19:27,,37.15,12.96,28,59,30
12:19:28,,37.15,16.46,28,57,31
12:19:29,,37.16,19.35,27,54,34
12:19:30,,37.16,21.93,27,54,39
12:19:31,,37.16,24.2,12,54,20
